mask_id,gender,age,test_date,test_time,EI,SN,TF,JP,face_img
000000030192,female,17.0,2015-11-08,276,5,16,15,12,000000001296.png
000000025860,female,25.0,2015-11-08,373,4,20,11,14,000000039528.png
000000026066,female,17.0,2015-11-08,297,9,18,8,8,000000012013.png
000000027820,female,19.0,2015-11-08,356,5,18,3,10,000000004267.png
000000013504,female,18.0,2015-11-08,697,8,9,15,15,000000034452.png
000000039107,female,18.0,2015-11-08,313,13,21,8,16,000000036666.png
000000020361,female,18.0,2015-11-08,305,13,15,18,22,000000046347.png
000000028623,female,18.0,2015-11-08,360,10,12,9,10,000000032079.png
000000049836,male,25.0,2015-11-08,338,4,10,13,17,000000035592.png
000000042653,female,18.0,2015-11-08,258,9,12,21,16,000000020799.png
000000053882,male,25.0,2015-11-08,358,15,6,6,13,000000011878.png
000000014599,male,25.0,2015-11-08,268,2,3,7,1,000000022816.png
000000009861,female,18.0,2015-11-08,456,12,18,15,17,000000021226.png
000000049120,female,18.0,2015-11-08,440,15,12,10,21,000000009880.png
000000006863,female,25.0,2015-11-08,701,11,11,13,15,000000024137.png
000000029999,female,18.0,2015-11-08,306,1,18,11,20,000000003769.png
000000009469,male,23.0,2015-11-08,56,11,15,13,10,000000036075.png
000000020201,male,25.0,2015-11-08,371,9,20,13,6,000000009623.png
000000044803,female,18.0,2015-11-09,249,12,10,7,14,000000027767.png
000000019544,male,18.0,2015-11-09,324,8,19,17,18,000000041215.png
000000036192,female,25.0,2015-11-09,386,10,20,8,16,000000008999.png
000000050409,female,19.0,2015-11-09,328,9,15,15,9,000000047610.png
000000022785,male,25.0,2015-11-09,202,14,12,14,17,000000016480.png
000000026017,male,18.0,2015-11-09,304,16,19,21,18,000000043153.png
000000004720,female,18.0,2015-11-09,484,2,15,15,18,000000009884.png
000000045691,male,25.0,2015-11-09,355,13,13,8,17,000000038547.png
000000003257,female,25.0,2015-11-09,487,13,14,11,12,000000046112.png
000000029453,female,18.0,2015-11-09,321,7,15,8,14,000000028913.png
000000048421,female,18.0,2015-11-09,315,7,6,21,17,000000007171.png
000000029933,female,25.0,2015-11-09,333,2,17,20,10,000000009076.png
000000037702,female,18.0,2015-11-09,307,7,15,14,15,000000010504.png
000000008731,female,25.0,2015-11-09,426,7,20,7,6,000000022062.png
000000027184,female,19.0,2015-11-09,555,7,14,14,13,000000054488.png
000000013193,female,18.0,2015-11-09,295,10,17,10,22,000000025256.png
000000003968,male,19.0,2015-11-09,125,11,13,10,13,000000048596.png
000000039802,male,18.0,2015-11-09,292,16,10,15,9,000000026602.png
000000008455,male,18.0,2015-11-09,312,13,4,2,9,000000013211.png
000000024853,male,19.0,2015-11-09,246,9,14,19,18,000000002460.png
000000049391,female,17.0,2015-11-09,455,2,23,4,19,000000025491.png
000000025486,female,19.0,2015-11-09,273,4,17,6,14,000000045880.png
000000038905,female,25.0,2015-11-09,363,1,1,12,12,000000001529.png
000000027529,female,18.0,2015-11-09,278,11,14,5,15,000000043761.png
000000043753,male,18.0,2015-11-09,422,10,22,13,12,000000006891.png
000000034145,female,18.0,2015-11-09,306,12,10,8,12,000000048264.png
000000036856,female,19.0,2015-11-09,462,10,8,3,4,000000005473.png
000000015861,male,18.0,2015-11-09,227,11,11,19,18,000000035785.png
000000002580,female,25.0,2015-11-09,453,9,16,12,16,000000022309.png
000000050668,male,25.0,2015-11-09,1016,12,17,16,16,000000040637.png
000000041758,female,18.0,2015-11-09,349,18,11,14,7,000000036699.png
000000043034,male,25.0,2015-11-09,324,5,23,12,20,000000039018.png
000000038388,female,21.0,2015-11-09,423,3,14,10,14,000000030086.png
000000015132,female,25.0,2015-11-09,353,8,13,3,13,000000004596.png
000000015471,male,23.0,2015-11-09,319,14,13,14,14,000000029145.png
000000024288,female,20.0,2015-11-09,320,18,17,6,10,000000053976.png
000000033982,female,25.0,2015-11-09,581,15,8,6,3,000000041274.png
000000007014,female,18.0,2015-11-09,271,15,19,19,18,000000005169.png
000000051798,female,18.0,2015-11-09,307,8,7,5,14,000000003334.png
000000011167,female,18.0,2015-11-10,749,5,21,18,18,000000046676.png
000000052274,female,18.0,2015-11-10,384,1,6,11,8,000000029253.png
000000026496,female,17.0,2015-11-10,329,5,9,13,18,000000012066.png
000000038808,male,18.0,2015-11-10,336,7,5,10,9,000000007617.png
000000015234,female,18.0,2015-11-10,341,10,7,4,12,000000054456.png
000000045261,female,18.0,2015-11-10,379,3,23,6,19,000000012221.png
000000031423,female,25.0,2015-11-10,399,3,15,21,8,000000016014.png
000000012527,female,18.0,2015-11-10,341,7,4,4,9,000000014379.png
000000021982,male,18.0,2015-11-10,267,4,9,18,10,000000012916.png
000000017089,female,19.0,2015-11-10,366,14,10,10,4,000000032027.png
000000016192,female,19.0,2015-11-10,404,8,13,14,7,000000037470.png
000000052405,female,18.0,2015-11-10,271,15,5,11,14,000000016794.png
000000033562,female,17.0,2015-11-10,332,9,10,8,21,000000033183.png
000000037423,female,17.0,2015-11-10,795,9,10,11,15,000000013597.png
000000045446,female,18.0,2015-11-10,378,11,2,9,12,000000022892.png
000000024419,male,20.0,2015-11-10,436,14,12,13,18,000000002436.png
000000001288,female,18.0,2015-11-10,272,16,15,5,5,000000007041.png
000000042118,male,25.0,2015-11-10,363,12,18,15,12,000000047155.png
000000055704,female,18.0,2015-11-10,271,4,16,20,18,000000011570.png
000000033723,male,17.0,2015-11-10,641,18,7,14,4,000000005550.png
000000041957,female,17.0,2015-11-10,322,9,15,5,12,000000015839.png
000000054817,female,19.0,2015-11-10,328,2,15,2,6,000000043266.png
000000045903,female,25.0,2015-11-10,579,8,11,14,14,000000048277.png
000000012253,female,25.0,2015-11-10,55,9,16,11,11,000000032338.png
000000013806,female,18.0,2015-11-10,321,16,16,15,20,000000050577.png
000000020606,female,18.0,2015-11-11,398,10,17,10,10,000000035300.png
000000034331,female,15.0,2015-11-11,291,9,5,24,20,000000056051.png
000000051185,female,18.0,2015-11-11,333,3,5,6,13,000000052055.png
000000054753,female,18.0,2015-11-11,344,5,15,15,21,000000023054.png
000000044547,female,18.0,2015-11-11,340,9,17,8,15,000000009411.png
000000027996,female,18.0,2015-11-11,462,12,14,8,15,000000040334.png
000000014219,female,18.0,2015-11-11,287,16,18,7,19,000000055427.png
000000043415,female,18.0,2015-11-11,219,17,17,13,19,000000045744.png
000000036187,female,25.0,2015-11-11,289,19,16,11,14,000000049774.png
000000014908,female,25.0,2015-11-11,304,15,24,11,7,000000016366.png
000000053339,male,25.0,2015-11-11,211,8,9,7,10,000000012866.png
000000006392,male,25.0,2015-11-11,260,6,12,21,10,000000019387.png
000000027354,female,18.0,2015-11-11,292,15,7,5,9,000000007368.png
000000033695,male,25.0,2015-11-11,483,16,16,14,11,000000045089.png
000000018622,female,18.0,2015-11-11,300,14,14,15,15,000000015853.png
000000027439,female,18.0,2015-11-11,316,8,21,8,21,000000031103.png
000000033034,male,25.0,2015-11-11,290,1,19,16,18,000000000703.png
000000036137,female,18.0,2015-11-11,533,16,5,1,4,000000050015.png
000000054250,male,18.0,2015-11-11,827,6,7,11,15,000000051618.png
000000019613,female,18.0,2015-11-11,309,9,6,15,5,000000024048.png
000000030647,female,25.0,2015-11-11,240,3,23,10,20,000000038649.png
000000028823,female,25.0,2015-11-11,249,17,17,18,19,000000022008.png
000000015832,female,25.0,2015-11-11,301,17,15,18,21,000000052932.png
000000022847,male,25.0,2015-11-11,52,13,13,14,9,000000002849.png
000000044439,female,19.0,2015-11-11,399,11,16,12,17,000000056511.png
000000014827,female,18.0,2015-11-11,273,16,11,3,13,000000012459.png
000000054402,female,25.0,2015-11-11,411,19,9,1,10,000000026340.png
000000046434,male,17.0,2015-11-11,239,10,19,23,20,000000046987.png
000000033475,female,18.0,2015-11-11,287,14,6,18,20,000000024771.png
000000033051,female,25.0,2015-11-11,536,8,12,5,6,000000007145.png
000000035683,female,25.0,2015-11-11,451,18,8,15,5,000000023511.png
000000045121,female,23.0,2015-11-11,445,3,18,12,19,000000024594.png
000000052325,male,25.0,2015-11-11,316,10,14,17,20,000000022935.png
000000055269,female,25.0,2015-11-11,294,15,24,15,22,000000043219.png
000000023581,male,25.0,2015-11-11,379,9,20,15,20,000000006573.png
000000029901,male,25.0,2015-11-11,33,11,11,12,9,000000025036.png
000000056477,female,19.0,2015-11-11,405,5,19,11,13,000000000982.png
000000014965,female,18.0,2015-11-11,304,8,18,8,11,000000001413.png
000000024693,female,25.0,2015-11-11,312,6,13,18,7,000000044535.png
000000009198,female,25.0,2015-11-11,353,6,24,9,18,000000052280.png
000000033302,male,25.0,2015-11-11,597,8,19,16,22,000000010516.png
000000038671,female,25.0,2015-11-11,289,2,16,6,2,000000012240.png
000000032296,female,18.0,2015-11-12,178,17,3,8,14,000000046278.png
000000044650,male,17.0,2015-11-12,416,16,13,16,8,000000039298.png
000000040963,female,22.0,2015-11-12,423,15,12,7,8,000000017755.png
000000055055,female,22.0,2015-11-12,407,17,18,12,15,000000021708.png
000000045152,male,18.0,2015-11-12,267,4,4,14,20,000000006427.png
000000052047,female,25.0,2015-11-12,267,17,16,14,20,000000045098.png
000000002975,male,25.0,2015-11-12,339,16,16,17,20,000000054607.png
000000000749,male,19.0,2015-11-12,460,8,11,5,8,000000042858.png
000000018545,female,19.0,2015-11-12,418,9,21,11,16,000000034486.png
000000012059,male,25.0,2015-11-12,71,10,14,14,12,000000007479.png
000000036535,male,25.0,2015-11-12,23,10,13,11,11,000000046038.png
000000016614,female,18.0,2015-11-12,428,12,15,13,19,000000035618.png
000000006622,male,25.0,2015-11-12,350,18,17,16,16,000000033259.png
000000041257,female,17.0,2015-11-12,403,18,15,9,9,000000005627.png
000000018512,female,18.0,2015-11-12,371,11,18,10,20,000000020228.png
000000006787,female,25.0,2015-11-12,415,13,11,9,9,000000017949.png
000000036550,male,18.0,2015-11-12,362,5,5,14,16,000000025274.png
000000009007,female,18.0,2015-11-12,304,10,11,7,13,000000034250.png
000000056671,female,18.0,2015-11-12,216,7,21,21,17,000000001733.png
000000039861,female,25.0,2015-11-12,591,17,19,9,18,000000039539.png
000000018494,female,25.0,2015-11-12,318,6,20,18,20,000000044877.png
000000008468,female,18.0,2015-11-12,343,7,8,18,9,000000034561.png
000000003701,female,18.0,2015-11-12,379,4,18,4,15,000000002504.png
000000031585,female,18.0,2015-11-12,396,12,19,13,20,000000010028.png
000000001007,female,19.0,2015-11-12,322,5,14,3,7,000000052290.png
000000047818,female,18.0,2015-11-12,1122,16,11,3,14,000000055742.png
000000012089,female,25.0,2015-11-13,409,14,3,7,17,000000043397.png
000000012442,male,25.0,2015-11-13,326,13,18,13,19,000000052755.png
000000014750,male,18.0,2015-11-13,453,19,7,14,16,000000032405.png
000000026884,female,25.0,2015-11-13,388,7,15,16,17,000000029492.png
000000030931,female,18.0,2015-11-13,493,7,16,11,16,000000039453.png
000000008252,female,25.0,2015-11-13,508,5,15,9,17,000000034397.png
000000013195,female,19.0,2015-11-13,357,17,18,15,19,000000038087.png
000000012102,female,18.0,2015-11-13,329,4,4,15,10,000000042672.png
000000016216,female,18.0,2015-11-13,267,19,10,14,10,000000008083.png
000000051733,female,18.0,2015-11-13,544,11,12,11,10,000000002783.png
000000024459,female,25.0,2015-11-13,323,20,7,0,8,000000042530.png
000000052750,female,18.0,2015-11-13,259,12,12,19,20,000000053963.png
000000014118,male,25.0,2015-11-13,261,11,20,15,17,000000000182.png
000000020914,male,18.0,2015-11-13,39,11,13,13,11,000000026036.png
000000012120,male,19.0,2015-11-13,313,17,12,9,17,000000028058.png
000000016211,male,20.0,2015-11-13,340,10,2,2,9,000000010644.png
000000043304,male,21.0,2015-11-13,326,10,14,9,17,000000043520.png
000000056520,male,18.0,2015-11-13,289,15,9,15,18,000000011338.png
000000026711,female,18.0,2015-11-13,302,14,16,21,19,000000034114.png
000000056221,female,25.0,2015-11-13,362,18,20,21,22,000000016759.png
000000012767,male,25.0,2015-11-13,362,10,15,17,17,000000000557.png
000000044912,female,18.0,2015-11-13,389,7,20,9,12,000000000947.png
000000009420,female,19.0,2015-11-13,285,17,22,11,10,000000008225.png
000000021822,female,17.0,2015-11-14,398,11,9,9,18,000000023463.png
000000005476,female,25.0,2015-11-14,289,0,18,20,19,000000029768.png
000000040070,male,18.0,2015-11-14,411,3,17,15,21,000000033642.png
000000028394,male,18.0,2015-11-14,527,8,18,16,16,000000025486.png
000000016430,female,18.0,2015-11-14,388,5,16,7,21,000000029598.png
000000030277,female,19.0,2015-11-14,412,6,17,12,20,000000006118.png
000000003942,female,17.0,2015-11-14,353,2,21,21,14,000000012393.png
000000046014,male,18.0,2015-11-14,349,14,5,11,8,000000021302.png
000000002334,female,17.0,2015-11-14,346,1,10,5,12,000000044498.png
000000024913,male,17.0,2015-11-14,371,9,5,18,10,000000032921.png
000000012947,female,18.0,2015-11-14,341,3,20,15,15,000000045845.png
000000022899,female,18.0,2015-11-14,528,4,12,11,13,000000015000.png
000000033980,female,19.0,2015-11-14,422,7,19,13,13,000000008152.png
000000036923,female,18.0,2015-11-14,433,2,5,15,2,000000002415.png
000000034838,female,18.0,2015-11-14,652,13,11,4,8,000000020648.png
000000019618,female,25.0,2015-11-14,401,14,16,14,19,000000014878.png
000000002589,female,18.0,2015-11-14,231,15,18,8,14,000000041610.png
000000033879,male,18.0,2015-11-14,305,1,17,13,14,000000021437.png
000000010876,male,25.0,2015-11-14,676,4,20,6,7,000000049301.png
000000030545,male,18.0,2015-11-14,394,14,8,5,5,000000003033.png
000000053649,female,18.0,2015-11-14,333,4,20,19,14,000000006315.png
000000009851,male,20.0,2015-11-14,321,3,23,16,10,000000031786.png
000000054475,female,23.0,2015-11-14,511,18,12,13,15,000000025484.png
000000051545,female,18.0,2015-11-14,599,3,17,15,18,000000024238.png
000000041298,female,19.0,2015-11-14,263,11,11,10,9,000000051575.png
000000044917,male,18.0,2015-11-14,913,1,12,22,20,000000019246.png
000000024221,male,25.0,2015-11-14,361,6,19,19,19,000000040390.png
000000025533,female,16.0,2015-11-14,257,18,10,9,13,000000005703.png
000000046973,male,18.0,2015-11-14,310,11,5,16,17,000000012602.png
000000045857,female,18.0,2015-11-14,380,11,15,19,21,000000020136.png
000000048649,female,18.0,2015-11-14,217,18,15,6,14,000000024355.png
000000022716,female,25.0,2015-11-14,271,2,24,15,19,000000008284.png
000000044825,male,25.0,2015-11-14,318,7,15,11,20,000000033721.png
000000036839,female,18.0,2015-11-14,270,1,5,20,22,000000011129.png
000000023993,female,17.0,2015-11-14,366,4,7,10,15,000000046763.png
000000010767,female,18.0,2015-11-14,295,14,6,8,19,000000018911.png
000000026153,female,25.0,2015-11-14,416,6,6,12,13,000000052714.png
000000045869,female,16.0,2015-11-14,308,10,4,21,14,000000036292.png
000000022230,male,25.0,2015-11-14,386,5,20,8,9,000000017501.png
000000045209,male,25.0,2015-11-14,483,12,13,11,17,000000018922.png
000000046665,female,25.0,2015-11-14,168,15,21,21,21,000000036503.png
000000025823,female,18.0,2015-11-14,222,5,14,14,11,000000033921.png
000000054617,female,19.0,2015-11-14,470,11,18,22,21,000000002994.png
000000034649,female,25.0,2015-11-14,339,6,9,7,20,000000024883.png
000000009334,female,25.0,2015-11-14,298,4,17,5,14,000000029356.png
000000021190,female,25.0,2015-11-14,358,14,9,13,6,000000001337.png
000000023693,female,25.0,2015-11-14,510,20,8,1,3,000000006791.png
000000015958,female,25.0,2015-11-14,386,4,17,12,12,000000046873.png
000000044717,female,17.0,2015-11-14,346,1,22,15,21,000000033860.png
000000000088,male,18.0,2015-11-14,606,16,4,14,16,000000010317.png
000000002574,female,25.0,2015-11-14,260,4,18,12,17,000000001129.png
000000042873,female,18.0,2015-11-14,301,7,6,14,11,000000011807.png
000000015172,female,18.0,2015-11-14,474,18,10,8,20,000000042415.png
000000015982,female,17.0,2015-11-14,309,5,15,12,19,000000030607.png
000000042064,female,18.0,2015-11-14,315,17,8,10,17,000000016455.png
000000012792,female,18.0,2015-11-14,379,18,10,11,12,000000035600.png
000000055081,female,25.0,2015-11-14,490,18,11,4,5,000000030183.png
000000010183,female,25.0,2015-11-14,303,16,16,18,17,000000016069.png
000000022676,female,19.0,2015-11-15,340,15,12,10,4,000000043304.png
000000020336,female,17.0,2015-11-15,323,8,14,11,16,000000040131.png
000000021646,male,18.0,2015-11-15,332,2,10,17,5,000000029207.png
000000044415,female,25.0,2015-11-15,432,5,13,6,7,000000001770.png
000000049871,male,18.0,2015-11-15,339,17,12,21,16,000000032554.png
000000032374,female,25.0,2015-11-15,430,13,22,6,15,000000028026.png
000000030561,female,18.0,2015-11-15,389,11,22,2,15,000000045007.png
000000046428,female,18.0,2015-11-15,266,6,18,14,19,000000037567.png
000000026739,female,18.0,2015-11-15,275,12,18,12,18,000000019229.png
000000000152,female,18.0,2015-11-15,262,20,16,15,8,000000055924.png
000000008448,female,19.0,2015-11-15,321,15,17,15,17,000000007400.png
000000034764,female,18.0,2015-11-15,280,15,22,15,20,000000037613.png
000000052073,female,18.0,2015-11-15,221,12,12,16,17,000000037516.png
000000014990,female,21.0,2015-11-15,337,5,8,2,4,000000019574.png
000000046592,female,25.0,2015-11-15,432,9,20,10,17,000000034774.png
000000047208,female,18.0,2015-11-15,259,5,10,12,5,000000042513.png
000000046781,female,25.0,2015-11-15,514,6,16,10,16,000000015716.png
000000034335,male,17.0,2015-11-15,373,9,19,19,18,000000002426.png
000000041752,female,25.0,2015-11-15,360,15,5,0,4,000000014402.png
000000024621,female,19.0,2015-11-15,270,13,19,11,18,000000048281.png
000000041317,female,25.0,2015-11-15,218,14,11,17,10,000000001902.png
000000028216,female,25.0,2015-11-15,352,13,7,11,10,000000011762.png
000000042007,female,25.0,2015-11-15,285,14,22,11,19,000000054134.png
000000015729,female,25.0,2015-11-15,565,12,14,5,18,000000018215.png
000000038225,female,25.0,2015-11-15,445,16,4,7,9,000000011522.png
000000025876,female,25.0,2015-11-15,233,8,13,15,9,000000051343.png
000000008385,male,25.0,2015-11-15,235,12,21,17,7,000000049172.png
000000007879,female,25.0,2015-11-15,316,4,6,13,18,000000029125.png
000000006459,female,25.0,2015-11-15,383,17,17,13,20,000000053871.png
000000023813,female,16.0,2015-11-15,458,15,9,5,6,000000024483.png
000000034619,female,18.0,2015-11-15,254,15,10,4,22,000000009708.png
000000002135,female,18.0,2015-11-15,295,7,12,12,16,000000033098.png
000000040515,female,18.0,2015-11-15,353,10,8,5,6,000000042207.png
000000030941,female,18.0,2015-11-15,361,15,14,4,13,000000052783.png
000000056489,female,18.0,2015-11-15,405,6,8,14,15,000000031409.png
000000025366,female,18.0,2015-11-15,491,19,12,11,13,000000044491.png
000000010025,male,19.0,2015-11-15,456,7,8,20,7,000000011198.png
000000016682,female,18.0,2015-11-15,607,9,15,7,9,000000006816.png
000000002700,female,18.0,2015-11-15,506,14,24,4,10,000000034124.png
000000010307,female,19.0,2015-11-15,331,8,6,5,19,000000036079.png
